,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.2509090767458572,1.650085492287806,-0.7159556867632612,0.09160787558734958,-0.48726246077602536,-0.08192788269409673,-0.06306460870854827,0.42773081254040596,-0.03405575004633088,-0.06743148463461932,-0.06381452121516551,-0.064523621700336,0.012987697317956173,-0.03176029535523665,0.0001989702057494915,0.04338219211709215,-0.006227926781753711,0.004973051786349702,1.4875994888718415e-06,-0.010295919784424096,-0.008898009297722283,-0.014690835387551728,-0.004905129290817219,0.010303918359071112,0.024602564833459347,-0.0025924094083695126,-0.0006477418214953481,-0.017590252275609664,0.004708509741572305,-0.02240205477179018,0.022776253528898602,-0.023615925009949735,-0.01427664023721454,0.006399920353917511,-0.007947113215984835,-0.018732860956583317,-0.0008114131362508733,0.009731143455541576,0.007094534020236636,0.0025971594076767803,0.009397097304248167,0.0029962718733737245,0.007737499206016127,0.0006972509474427721,0.014747310254297952,0.0010562340533939905,-0.013332267375601592,-0.004802587318367634,0.007108264850230181,-0.005652371670237502
1,1.7869863622195572,2.934224283018951,-0.18630417821100978,0.8273525373444043,-0.35219030081268005,0.2685698275759702,-0.8446256484142007,-0.10569337526989171,-0.2806423934454208,-0.20266629198691963,-0.17453290842084376,-0.05210961288326787,0.06306109216768095,-0.10314154913924346,-0.04620418710287991,0.04022923680868793,0.0008277537332908886,-0.02862267598915033,-0.02093937798075778,-0.002358980989234681,-0.017241518010793294,-0.025127465502643068,-0.02114850159056211,-0.04424058284763196,0.016880315052781456,-0.009855654549902367,-0.01931852014967288,-0.03390487957744294,-0.020471313491795057,0.041624939632341464,0.05280801656887194,-0.014124445547383825,0.03633470520407607,0.026151102056691022,0.005197092139658594,-0.019180964417332153,0.001805105398150512,-0.0007472323056160708,0.008127456689144087,0.00181399827377217,-0.0017344752983529932,-0.009122074263975143,0.005415265678367624,-0.004500109016152235,0.026075423682284545,0.002087046718203573,-0.013394333858810796,-0.020072667180121073,0.011473913476549047,-0.015850983411379256
2,2.307494644223301,0.6216156386966625,-0.6589380928826262,0.433265572305255,0.05485063732184245,-0.4568274474298582,1.1914723300382979,1.5586164513575804,0.171878739912209,-0.020060342192380835,0.006283473034576176,-0.016509837107202458,-0.0817764622950337,0.035032428050852445,0.04272707451402536,0.06799668033182917,-0.04537194321378465,0.03208951117185014,-0.008915589279603805,-0.020149907853799522,-0.021057606407632296,-0.04095986566565272,-0.020924683270725764,0.05986012492469922,0.0013359026369281352,-0.016613663518070063,0.02329612474970151,-0.004582878025340074,0.0285155360573625,-0.05281809297840919,-0.053848169573411396,-0.043746240288180895,-0.03966626609481528,-0.03499245580720416,-0.04375854858109007,-0.02263198139510701,-0.025688679570642737,0.023510527383632046,0.0061664618519843934,0.01954680636518275,0.034005294146214685,0.022682830329587123,0.008306308720802357,-0.02552620114650132,0.011725857547913438,-0.010913496649045796,0.010769482659812925,-0.0010838311044421118,-0.018400633270994886,-0.032634720059123934
3,0.8650270363818628,1.9934587218977304,-0.8643230235115574,1.1258674380228548,0.775700942368884,0.14075783610613185,-0.5018717657065433,-0.08308168013129373,0.103539334014434,0.03777885167822317,0.0023319696230104255,0.05196031593443547,0.019249427865803873,-0.05849267667298868,-0.06012139753015814,0.027350752901715836,0.030268021231392033,-0.037947311583437865,-0.023577767460518668,0.017726152666435662,-0.0034106520399509615,-0.0114040816624935,-0.01743815389739192,-0.026225373077704613,0.009581867438786557,-0.022481064393928454,-0.020777880416677812,-0.010721585546630531,-0.03490716926665625,0.03918761851003749,0.027006286936246626,0.002488035937344638,0.007095060593874957,-0.0028531632817531487,0.02476287349596631,-0.03214712600750518,0.0011792614471120887,0.007041169733428575,0.004139711264558694,-0.004484969423097715,0.01641095752685155,0.004224835566775474,0.01372722512476443,-0.011820368092955677,0.007244957760114132,0.0007317588281055484,0.008390229427149959,-0.010660800274851936,0.009195848306837059,-0.012608134682199193
4,2.812601352503752,2.85234001978686,-0.43274671190199165,0.3310952161116052,0.18053108700162004,-0.1966778634963399,0.04978675109454219,-0.39764646436502793,-0.1964953470407528,0.24977392055687916,0.009289229716272052,-0.057616637896461674,0.05824815325147668,-0.026183536298084217,-0.010835662738908057,0.008659005478549692,-0.01972105738732773,-0.013389627111384778,-0.0006292030557479688,-0.005690505926988529,0.014205653445841215,-0.009441796488108908,-0.06290694975366412,-0.043450245388506614,0.01358100134252166,0.0004898232004262728,-0.018141709706134223,-0.007101294425691356,-0.017243875928472957,0.028157960299638584,0.029431883043610007,-0.00010219089282043417,0.007642068280744669,0.020792320088240283,0.013632956722038417,-0.010932281079724165,0.002109589721753213,0.025794894311756442,-0.0008309761944044839,-0.013930031308348335,0.01658982574989556,-0.009307817946932938,0.017582378626924793,-0.003338882077554749,-0.014425493112957702,-0.013748950783578096,-0.015844963517844472,0.007001409854124449,0.02341417595226992,-0.002193903062609009
5,4.222879311055794,2.0155783024744154,0.04324104745291376,0.3785534371396328,1.3282820610062311,-0.47541716651789917,0.9819917442814624,1.9342343866801157,-0.29368981633755564,-0.305378169167155,0.055705436245199934,0.059171811953363,-0.17900825436013612,0.04645916730882488,0.037277810720508876,0.09536717381831868,-0.09215451637797117,0.023935842646656172,-0.02020037886993302,0.0341574755957988,-0.03139647416157745,-0.06287412814959523,-0.04212977184063471,0.04670300893598158,-0.02977689645955167,-0.03116188068159344,0.018116453604212584,0.013428688354287385,4.401293432995465e-05,-0.012655477025978218,-0.07686224661450462,-0.051857833801802256,-0.00871958515715073,-0.01723114480258328,-0.01818936246593568,-0.018540230233985492,-0.03385651634634903,0.01853289736895123,0.013990089426944165,0.02115979925720948,0.03002121637560766,0.031904330446854,-0.010213288519724225,-0.021588668322510166,0.02987544581813698,-0.030095361603147425,-0.005849547120782689,-0.025793127457971018,-0.013019356398750346,-0.034160925283281206
6,-0.3604841139735515,1.3840260479634754,-0.3893740492210747,0.7313225523536896,-0.4274904295656381,0.8315834662940474,-0.11210228166041647,0.3286186455404805,0.29029985864575303,0.09616651213022685,-0.05995325706963369,-0.0008737036077631303,0.07474686283819897,0.0007821408975326041,-0.04412928389151775,-0.002030061621672118,0.028594473269393184,-0.04356529533757012,-0.008212515350660872,-0.00930409210296428,-0.023192857645019962,-0.014433389125883683,0.02248573926416671,-0.003664171062567983,0.009787835103754836,-0.028665427401135327,0.0037175953685801362,-0.011724550499974418,-0.025048838054606132,0.0023346886397094604,0.03447000917804235,0.0028584225078087857,-0.012269840221687029,0.0069333731243348936,-0.009626508741547732,-0.025421230864482062,-0.012211278717808124,0.02457153926343233,-0.0051376241993731624,-0.005971211664125884,0.012803995120583084,0.004404806719671434,0.021375494527020394,-0.03516924639402679,0.01824503216192068,0.005603670214322405,0.015041521161403093,-0.021093722378267777,-0.0041882380015842696,-0.025105105613340575
7,0.8829207977694408,2.2710094403241134,-1.0388515748143072,-0.047781613416947845,-0.8344679241894171,0.07222311963873979,-0.3208144288107909,0.15860786594328036,-0.21989162514453817,0.05983202748739977,-0.05115587189372947,-0.02948334933069771,0.044916362757524815,-0.03199239645728593,-0.011686285319765163,0.01530105069967676,-0.02703714047387837,0.007960033701875561,0.027352199954201534,-0.019935357981149055,-0.020251578403337342,-0.015255539083736993,-0.018995105022297523,-0.007609792417952403,0.040106606325272735,-0.016774110394273633,0.006338377108018631,-0.025360125241267486,-0.0011036291979136619,0.003156685692686885,0.05080838333695643,-0.017739785179499683,-0.0030816220962756,0.021001043784892325,-0.007484057624389799,-0.023492636614340232,-0.005631744948997919,0.015957517813406204,0.00240671872094339,0.00267494154359689,0.008200433270856509,-0.004543545205950988,0.016643396979404704,0.0061507911903340385,0.015155387532321235,-0.008169487214435693,-0.018918518012288586,-0.0028165284228207593,0.00744384910508868,-0.007615089800793712
8,0.12741537901232877,1.0723402094667094,-0.725336610922544,-0.39318128473984776,-0.5169670845669082,0.08682488940283555,0.00719176402760302,0.723119531218939,0.16562279713685832,-0.3002660399148191,-0.10767497526227511,-0.04524730198790283,-0.02822810327815423,-0.02548289154504176,0.0017535605279696911,0.04760642763112505,-0.018977247424605076,0.018195257738620543,-0.01740864185584676,-0.011850878130916877,-0.03794204435434076,-0.012201113999988715,0.007729442928632019,0.025841830580138198,0.02093428433952001,-0.005091661825945256,0.01349736212831319,-0.023705501897421297,0.003198849782985246,-0.024098227129922354,0.011378231760777948,-0.035941788844563054,-0.016347240667598798,-0.003484244387168932,-0.02215271688761287,-0.013181465584199177,-0.008020329547591529,0.0038895409127562516,-0.0038820646297662866,0.015528924696401812,0.010829849427460658,0.01020306867391971,0.007022057498067211,0.006147775521577609,0.020150001156440518,-0.00514987001935826,-0.012129248846409433,-0.013257167951843596,-0.012162951907904349,-0.01768305001314538
9,1.8578789882078424,1.2035139314508456,-1.4567149229521383,-1.0321909688232263,-0.6000578192593798,-0.830248527041888,-0.48047969414486175,0.3031606302437684,-0.024791996848475092,-0.05586885720602596,-0.03161104176921526,-0.10098635381770638,0.02286280450886861,-0.05081981493740952,0.06841371884255222,0.035495353127005184,-0.04606513283124893,0.026080611384483022,-0.0026538899923019012,-0.03236348906332997,-0.024901717109468022,-0.005172396025109043,-0.030575074958055833,0.007823569426041425,0.05019881474570001,0.011578394375489848,0.009876664821803903,-0.04632964624737291,0.018428147964173146,-0.013015312852751967,0.029561637073264407,-0.04159806094311675,-0.025187939935963275,-0.000666239645351667,-0.0044457392301499475,-0.024900853195482284,0.0023081017052902345,-0.0064608612874991105,-0.005739805636668142,0.010546375180432886,0.004033837038407639,-0.008047089827672398,0.001267503594637215,0.04048830518367932,-0.010059656366818484,-0.02618947463510213,-0.045451048967119635,0.003964383019846757,0.005431199990027342,0.008438532838115785
